id,slug,title,issues
cmr98sj8s03pl68vchjxw5uon,"serie-dexercices-n1-avec-correction-math-fonctions-exponenti-s7vhex","Série d'exercices N°1 Avec correction - Math Fonctions exponentielles - Bac Technique (2024-2025)","cuid-suffix"
cmr8ize010179u3qnhjitt6q1,"cfdevoir12042011pdf-ocvtgz","cfdevoir12042011.pdf","cuid-suffix"
cmr8tzh1k01e9ezxrq2g7chj6,"devoir-de-contrle-n4-math-2me-sciences-2011-2012-lftzvv","Devoir de Contrôle N°4 - Math - 2ème Sciences (2011-2012)","cuid-suffix"
cmr99jc7t064e68vcctbtjdxd,"devoir-de-contrle-n2-physique-3me-sciences-exp-2013-2014-zbpmw6","Devoir de Contrôle N°2 - Physique - 3ème  Sciences exp (2013-2014)","cuid-suffix"
cmr8tr5k000jwezxrh9bq71vo,"serie-dexercices-math-probabilite-4-bac-toutes-sections-2015-pbtisl","Série d'exercices - Math Probabilité (4) - Bac Toutes Sections (2015-2016)","cuid-suffix"
cmr9a07vn07tu68vcwjb0o1pm,"devoir-de-synthse-n3-sciences-physiques-bac-technique-2011-2-2g-o-n","Devoir de Synthèse N°3 - Sciences physiques - Bac Technique (2011-2012)","stripped-accents"
cmr99kj8d02v5hdy9n6nheol2,"devoir-de-synthse-n3-physique-3me-sciences-exp-2011-2012-wz5gob","Devoir de Synthèse N°3 - Physique - 3ème Sciences exp (2011-2012)","cuid-suffix|stripped-accents"
cmr8j8szw01uuu3qnibske2bi,"devoir-de-synth-se-4math-n-1pdf-dgieql","devoir de Synth se 4MATH N 1.pdf","cuid-suffix"
cmqu2qi2j0218q2n3z0n1idyk,"devoir-de-contrle-n1-physique-9me-2011-2012-IEFyzG","Devoir de Contrôle N°1 - Physique - 9ème (2011-2012)","cuid-suffix"
cmr8trmq600loezxr147vop2t,"serie-dexercices-lycee-pilote-math-fonction-reciproques-bac--bkvjld","Série d'exercices Lycée pilote - Math - Fonction reciproques - Bac Toutes Sections (2019-2020)","cuid-suffix|multiple-hyphens"
cmqs89a2x000m12t445whz2di,"devoir-de-synthse-n1-math-7me-2014-2015-dful2v","Devoir de Synthèse N°1 - Math - 7ème (2014-2015)","cuid-suffix|stripped-accents"
cmr8u0d1e01h2ezxrklrawlo4,"devoir-de-synthse-n2-math-2me-sciences-2013-2014-e1oaew","Devoir de Synthèse N°2 - Math - 2ème Sciences (2013-2014)","cuid-suffix|stripped-accents"
cmqxizlfd000dfxx262enckjw,"مراجعة-لكامل-السنة-الدراسية-علوم-الحياة-و-الارض-mpah1t","مراجعة لكامل السنة الدراسية علوم الحياة و الأرض","cuid-suffix"
cmr99ac8601hdhdy9kd2265jl,"devoir-de-contrle-n3-gnie-mcanique-briqueterie-moderne-bac-t-uvxq00","Devoir de Contrôle N°3 - Génie mécanique - Briqueterie Moderne - Bac Technique (2017-2018)","cuid-suffix"
cmr8tlyb4005sezxrt2ixkzah,"devoir-de-contrle-n1-math-2me-sciences-exp-2020-2021-rnif6n","Devoir de Contrôle N°1 - Math - 2ème Sciences exp (2020-2021)","cuid-suffix"
cmr8jdu6g004m70favarqmlai,"s-rie-d-exercices-oscillations-electriques-forc-e2pdf-lkuoak","s rie d exercices oscillations electriques forc e2.pdf","cuid-suffix"
cmr8tys5d01bxezxreoxcdppk,"devoir-de-contrle-n3-math-2me-sciences-exp-2010-2011-3afgvd","Devoir de Contrôle N°3 - Math - 2ème Sciences exp (2010-2011)","cuid-suffix"
cmqu2ocd801v8q2n3kl91bvn5,"serie-dexercices-math-7eme-2007-2008-ZP755P","Série d'exercices - Math - 7ème (2007-2008)","cuid-suffix"
cmr8u2fbf01onezxrj36azge7,"devoir-de-contrle-n1-math-2me-informatique-2015-2016-yjdev2","Devoir de Contrôle N°1 - Math - 2ème Informatique (2015-2016)","cuid-suffix"
cmqs898vo000h12t4diaoo61v,"devoir-de-synthse-n1-math-7me-2013-2014-zxdb4w","Devoir de Synthèse N°1 - Math - 7ème (2013-2014)","cuid-suffix|stripped-accents"
cmqu2a2w800syq2n3y2rrizr6,"devoir-de-contrle-n1-physique-9me-2013-2014-8QH6Gc","Devoir de Contrôle N°1 - Physique - 9ème (2013-2014)","cuid-suffix"
cmr8ujsvy03drezxrn8bg6zxf,"serie-dexercices-n1-math-calcul-dans-r-2eme-sciences-2016-20-12zztm","Série d'exercices N°1 - Math - Calcul dans R - 2ème Sciences (2016-2017)","cuid-suffix"
cmqtrh83w0031nmd1geavx1oy,"devoir-de-synthse-n2-collge-pilote-math-9me-2013-2014-vtollp","Devoir de Synthèse N°2 Collège pilote - Math - 9ème (2013-2014)","cuid-suffix|stripped-accents"
cmqte7t7n00by142lrp87i8eu,"devoir-de-synthse-n1-collge-pilote-svt-9me-2019-2020-ilqkdl","Devoir de Synthèse N°1 Collège pilote - SVT - 9ème (2019-2020)","cuid-suffix|stripped-accents"
cmqtcw1c4004i43w3r05mqumz,"devoir-de-contrle-n1-math-8me-2018-2019-oknug2","Devoir de Contrôle N°1 - Math - 8ème (2018-2019)","cuid-suffix"
cmqtrqf0u00w8nmd1yb2v0az8,"devoir-de-synthse-n3-franais-8me-2015-2016-Jun_J6","Devoir de Synthèse N°3 - Français - 8ème (2015-2016)","stripped-accents"
cmqslofzn003aoizk0wuc4y1a,"devoir-de-contrle-n2-math-8me-2013-2014-ipgwzo","Devoir de Contrôle N°2 - Math - 8ème (2013-2014)","cuid-suffix"
cmqtrgeji000qnmd190b4hd3n,"devoir-de-synthse-n1-franais-8me-2021-2022-rCEJjq","Devoir de Synthèse N°1 - Français - 8ème (2021-2022)","cuid-suffix|stripped-accents"
cmr97udgu015l68vckgvdqvnx,"devoir-de-synthse-n3-corrig-math-bac-info-2008-2009-7qfxx8","Devoir de synthèse N°3 (Corrigé) - Math - Bac info (2008-2009)","cuid-suffix|stripped-accents"
cmr99jiux02nlhdy9ufosf8n2,"devoir-de-contrle-n3-physique-3me-sciences-exp-2016-2017-r7e8km","Devoir de Contrôle N°3 - Physique - 3ème Sciences exp (2016-2017)","cuid-suffix"
cmr98ru4c03nl68vcmd9cglz1,"serie-dexercices-other-avec-correction-math-suites-bac-techn-1mege9","Série d'exercices Other Avec correction - Math SUITES - Bac Technique (2022-2023)","cuid-suffix"
cmqtro8op00omnmd1ay6246bu,"devoir-de-contrle-n1-math-9me-2018-2019-8uBuVN","Devoir de Contrôle N°1 - Math - 9ème (2018-2019)","cuid-suffix"
cmqtrhid0003unmd1d4j7owaw,"devoir-de-contrle-n1-collge-pilote-avec-correction-svt-devoi-OVa97N","Devoir de Contrôle N°1 Collège pilote Avec correction - SVT devoir - 9ème (2025-2026)","cuid-suffix"
cmr8ts9ex00nyezxrcl715xrs,"devoir-de-contrle-n6-math-2me-sciences-2010-2011-aciclk","Devoir de Contrôle N°6 - Math - 2ème Sciences (2010-2011)","cuid-suffix"
cmr99k7bo06am68vckzqgzuwk,"devoir-de-synthse-n2-sciences-physiques-3me-sciences-exp-202-p2hzwk","Devoir de Synthèse N°2 - Sciences physiques  - 3ème Sciences exp (2024-2025)","cuid-suffix|stripped-accents"
cmr99jl9n067i68vcoadxhfu0,"devoir-de-contrle-n3-sciences-physiques-3me-sciences-exp-201-xvmoup","Devoir de Contrôle N°3 - Sciences physiques - 3ème Sciences exp (2017-2018)","cuid-suffix"
cmqx134qf001nz3msphnbezzs,"devoir-de-synthse-n1-franais-8me-2011-2012-mr-chihaoui-sofie-vex5bx","Devoir de Synthèse N°1 - Français - 8ème (2011-2012) Mr chihaoui sofiene","cuid-suffix|stripped-accents"
cmr99jqvc069268vco607cvwa,"devoir-de-synthse-n1-lyce-pilote-svt-bac-sciences-exp-2014-2-riow5h","Devoir de Synthèse N°1 Lycée pilote - SVT - Bac Sciences exp (2014-2015)","cuid-suffix|stripped-accents"
cmqtd1bc100flm0vbtbtns6wp,"devoir-de-synthse-n1-physique-9me-2017-2018-WZQq4M","Devoir de Synthèse N°1 - Physique - 9ème (2017-2018)","cuid-suffix|stripped-accents"
cmr99k83u06ay68vcst42tsyx,"devoir-de-contrle-n3-physique-3me-sciences-exp-2010-2011-zxl94p","Devoir de Contrôle N°3 - Physique - 3ème Sciences exp (2010-2011)","cuid-suffix"
cmr98htdv02wt68vcysojdjua,"serie-dexercices-math-complexe-3-bac-sciences-exp-2016-2017-sivgmv","Série d'exercices  - Math - complexe (3) - Bac Sciences exp (2016-2017)","cuid-suffix"
cmqte8ac600df142lyw4m27tu,"devoir-de-synthse-n1-anglais-8me-2010-2011-7zsdju","Devoir de Synthèse N°1 - Anglais - 8ème (2010-2011)","cuid-suffix|stripped-accents"
cmr8tl6uf002pezxrx98p3m6l,"serie-dexercices-n4-math-2eme-sciences-exp-2016-2017-jxvlsf","Série d'exercices N°4 - Math - 2ème Sciences exp (2016-2017)","cuid-suffix"
cmqtehnmu0179142libn98mfo,"devoir-de-synthse-n1-math-8me-2017-2018-A3fqoI","Devoir de Synthèse N°1 - Math - 8ème (2017-2018)","cuid-suffix|stripped-accents"
cmqu2qsfk022cq2n3bl9ov9my,"devoir-de-synthse-n1-physique-9me-2010-2011-RRqYyw","Devoir de Synthèse N°1 - Physique - 9ème (2010-2011)","cuid-suffix|stripped-accents"
cmr97zo9i01lt68vcr46upj4z,"serie-dexercices-de-n3-mathematiques-2eme-sciences-2010-2011-5dwccl","Série d'exercices de  N°3 - mathématiques - 2ème Sciences (2010-2011)","cuid-suffix"
cmr7uina8000x10265hpw1da2,"devoir-controle-1-4-si-og4sai","devoir controle 1 ( 4 si )","cuid-suffix"
cmr98jp3i031x68vcdqqjq0sm,"serie-dexercices-n4-avec-correction-math-integrale-bac-scien-hkmstk","Série d'exercices N°4 Avec correction - Math INTÉGRALE - Bac Sciences exp (2022-2023)","cuid-suffix"
cmqu2a49b00t2q2n3sl1ux4j7,"devoir-de-contrle-n1-physique-9me-2014-2015-Z967ED","Devoir de Contrôle N°1 - Physique - 9ème (2014-2015)","cuid-suffix"
cmr8tkb5t00luuoov6bs4bwa3,"devoir-de-contrle-n2-math-2me-lettres-2016-2017-qpygn7","Devoir de Contrôle N°2 - Math - 2ème Lettres (2016-2017)","cuid-suffix"
cmqxizux4001yfxx2qaxepyqj,"الاعداد-الكسرية-السابعة-اساسي-الاعدادية-النموذجية-بضفاف-البحيرة-الاستاذ-فوزي-الغ-qwnwjx","الأعداد الكسرية - السابعة أساسي - الإعدادية النموذجية بضفاف البحيرة الأستاذ فوزي الغربي 2","cuid-suffix|too-long"
cmr99o2ff06t268vcuzksj9tr,"serie-dexercices-n5-physique-rlc-libre-bac-sciences-exp-2013-rbpbtq","Série d'exercices N°5 - Physique rlc libre - Bac Sciences exp (2013-2014)","cuid-suffix"
cmr99jyh502qphdy91qw3qk65,"devoir-de-synthse-n2-sciences-physiques-3me-sciences-exp-201-86pojj","Devoir de Synthèse N°2 - Sciences physiques - 3ème Sciences exp (2013-2014)","cuid-suffix|stripped-accents"
cmqteiu6g01b0142luu8qipf4,"devoir-de-synthse-n1-physique-9me-2010-2011-Wvsf8P","Devoir de Synthèse N°1 - Physique - 9ème (2010-2011)","cuid-suffix|stripped-accents"
cmqtrssp4013jnmd1m9th57mm,"devoir-de-contrle-n1-svt-8me-2009-2010-Fb8BXG","Devoir de contrôle N°1 - SVT - 8ème (2009-2010)","cuid-suffix"
cmr99kiqd02uthdy9i03j7t8e,"devoir-de-synthse-n3-physique-3me-sciences-exp-2011-2012-vzvoaf","Devoir de Synthèse N°3 - Physique - 3ème Sciences exp (2011-2012)","cuid-suffix|stripped-accents"
cmr995wyg00w5hdy9qbcnx41m,"cours-math-rsumer-nombres-complexes-bac-toutes-sections-2014-bctfvs","Cours - Math Résumer Nombres Complexes - Bac Toutes Sections (2014-2015)","cuid-suffix"
cmqxizvot0022fxx20o0a40os,"الاعداد-الكسرية-السابعة-اساسي-الاعدادية-النموذجية-بضفاف-البحيرة-الاستاذ-فوزي-الغ-tdaqr9","الأعداد الكسرية - السابعة أساسي - الإعدادية النموذجية بضفاف البحيرة الأستاذ فوزي الغربي 3","cuid-suffix|too-long"
cmr98r0in03l568vcoq45gq7k,"serie-dexercices-n4-avec-correction-math-ln-et-exp-bac-techn-rebutk","Série d'exercices N°4 Avec correction - Math Ln et Exp - Bac Technique (2022-2023)","cuid-suffix"
cmr99jyhb06a668vco99te0p8,"devoir-de-synthse-n2-sciences-physiques-3me-sciences-exp-201-063_sf","Devoir de Synthèse N°2 - Sciences physiques - 3ème Sciences exp (2013-2014)","stripped-accents"
cmqte8edg00dr142lqaw9ly1m,"devoir-de-synthse-n1-anglais-8me-2011-2012-vs5_yv","Devoir de Synthèse N°1 - Anglais - 8ème (2011-2012)","stripped-accents"
cmr99wkh607jm68vcghge7trb,"devoir-de-synthse-n2-sciences-physiques-bac-sciences-exp-202-e57zcq","Devoir de Synthèse N°2- Sciences physiques - Bac Sciences exp (2022-2023)","cuid-suffix|stripped-accents"
cmr99k0e102rdhdy935lcf4ko,"devoir-de-synthese-n2-avec-correction-sciences-physiques-3em-scyyru","Devoir de Synthèse N°2 Avec correction - Sciences physiques - 3ème Sciences exp (2015-2016)","cuid-suffix"
cmr8gn9rx00tcwmh4vqjrmo51,"ds120222scpdf-wqnzvi","ds120222.sc.pdf","cuid-suffix|pdf-in-slug"
cmr8h6dag007d5qm2h23e8wpt,"a-retenir-forc-lectriquepdf-6lu9xm","A retenir Forcé électrique.pdf","cuid-suffix|pdf-in-slug"
cmqtd1gvo00h5m0vbm01synl8,"devoir-de-contrle-n1-collge-pilote-math-9me-2016-2017-07wiSX","Devoir de Contrôle N°1 Collège pilote - Math - 9ème (2016-2017)","cuid-suffix"
cmr973366011bxgtbfxykvsal,"devoir-de-contrle-n4-math-2me-math-2021-2022-pairiy","Devoir de Contrôle N°4 - Math - 2ème Math (2021-2022)","cuid-suffix"
cmr99xu9v07n668vc6j9ap82g,"devoir-corrige-de-revision-sciences-physiques-principale-bac-ayab0t","Devoir Corrigé de révision - Sciences physiques - PRINCIPALE BAC SC EXPERT 2015 - Bac Sciences exp (2015-2016)","cuid-suffix"
cmqtcw8kh00ajm0vbdp7cgndi,"devoir-de-contrle-n2-math-8me-2020-2021-umxz5f","Devoir de Contrôle N°2 - Math - 8ème (2020-2021)","cuid-suffix"
cmr97whtd01c168vcw077yh8f,"devoir-de-synthse-n3-bac-blanc-math-bac-economie-amp-gestion-jnng-d","Devoir de Synthèse N°3 Bac blanc - Math - Bac Economie &amp; Gestion (2015-2016)","stripped-accents|html-entities"
cmr8tk9zz00lquooviag5hja4,"devoir-de-synthse-n2-math-2me-economie-amp-services-2016-201-jaslcd","Devoir de Synthèse N°2 - Math - 2ème Economie &amp; Services (2016-2017)","cuid-suffix|stripped-accents|html-entities"
cmr9a46pw086e68vczuyciwmn,"serie-dexercices-n-10-sciences-physiques-cinematique-les-alc-w1ewkb","Série d'exercices N° 10 - Sciences physiques Cinématique – Les alcools aliphatiques - 3ème Math (2014-2015)","cuid-suffix"
cmr99k7a902tdhdy9h1l3bjy6,"devoir-de-synthse-n2-sciences-physiques-3me-sciences-exp-202-z9exmb","Devoir de Synthèse N°2 - Sciences physiques  - 3ème Sciences exp (2024-2025)","cuid-suffix|stripped-accents"
cmr99vydt07hq68vcdqy2fmvi,"devoir-de-contrle-n2-sciences-physiques-bac-sciences-exp-202-f1vwh8","Devoir de Contrôle N°2 - Sciences physiques - Bac Sciences exp (2022-2023)","cuid-suffix"
cmr99v7dk07fi68vcczu42ohh,"devoir-de-contrle-n2-sciences-physiques-bac-sciences-exp-201-3djf1i","Devoir de Contrôle N°2 - Sciences physiques - Bac Sciences exp (2012-2013)","cuid-suffix"
cmqte9k2p00h9142ljf3w2w3l,"devoir-de-contrle-n1-collge-pilote-physique-8me-2015-2016-8Ccb3Z","Devoir de Contrôle N°1 Collège pilote - Physique - 8ème (2015-2016)","cuid-suffix"
cmqtbotmp00365aqvw0jmk79k,"devoir-de-rvision-avec-correction-math-concours-9me-2013-9me-xIjGe6","Devoir de Révision Avec correction - Math - Concours 9ème 2013 - 9ème (2016-2017)","cuid-suffix"
cmr98qpk003kh68vcsxayeocw,"serie-corrigee-de-revision-concours-math-calcul-integral-bac-xigbls","Série Corrigée de Révision concours - Math Calcul intégral - Bac Toutes Sections (2014-2015)","cuid-suffix"
cmqxizzx8002mfxx2kojp576d,"القسمة-الاقليدية-السابعة-اساسي-الاعدادية-النموذجية-بضفاف-البحيرة-الاستاذ-فوزي-ال-f7rzgu","القسمة الإقليدية - السابعة أساسي - الإعدادية النموذجية بضفاف البحيرة الأستاذ فوزي الغربي","cuid-suffix|too-long"
cmqxj07k3003qfxx2dpjq9hjg,"متوازي-ااضلاع-السابعة-و-الث8امنة-اساسي-الاعدادية-النموذجية-بضفاف-البحيرة-الاستاذ-nbvfz3","متوازي اأضلاع - السابعة و الث8امنة أساسي - الإعدادية النموذجية بضفاف البحيرة الأستاذ فوزي الغربي 2","cuid-suffix|too-long"
cmqte75ol00a2142ldt26x054,"devoir-de-contrle-n1-svt-7me-2014-2015-ElwZ54","Devoir de Contrôle N°1 - SVT - 7ème (2014-2015)","cuid-suffix"
cmr98r6ps03lp68vc40ic3v9s,"serie-dexercices-n7-avec-correction-math-probabilite-bac-tec-m945mt","Série d'exercices N°7 Avec correction - Math PROBABILITÉ - Bac Technique (2022-2023) Mr FATNASSI BECHIR","cuid-suffix"
cmr98r2pu03ld68vcqqf13pfb,"serie-dexercices-other-avec-correction-math-sphere-bac-techn-mgxyab","Série d'exercices Other Avec correction - Math SPHÈRE - Bac Technique (2022-2023)","cuid-suffix"
cmqtrniah00lynmd1nmvhmwu3,"devoir-de-rvision-n1-math-9me-2020-2021-Q5tOVm","Devoir de Révision N°1 - Math - 9ème (2020-2021)","cuid-suffix"
cmqtcw108004e43w3ci3grtda,"serie-dexercices-n1-lycee-pilote-math-math-8eme-2016-2017-OcVNWy","Série d'exercices N°1 Lycée pilote - Math - Math - 8ème (2016-2017)","cuid-suffix"
cmr99k9px06bm68vcqufyn64o,"devoir-de-contrle-n3-sciences-physiques-3me-sciences-exp-201-nlj0j6","Devoir de Contrôle N°3 - Sciences physiques - 3ème Sciences exp (2010-2011)","cuid-suffix"
cmr8tkiy70001ezxrp3vwrg2w,"devoir-de-contrle-n3-math-3me-economie-amp-gestion-2017-2018-vkmc5p","Devoir de Contrôle N°3 - Math - 3ème Economie &amp; Gestion (2017-2018)","cuid-suffix|html-entities"
cmr98e6xo02nh68vcp4xgzz1o,"serie-dexercices-math-probabilite-bac-toutes-sections-2015-2-xoig1r","Série d'exercices - Math - Probabilite - Bac Toutes Sections (2015-2016)","cuid-suffix"
cmqtruiyv0190nmd116i7kgep,"devoir-de-synthse-n1-technologie-8me-2010-2011-67Ro-9","Devoir de Synthèse N°1 - Technologie - 8ème (2010-2011)","stripped-accents"
cmr98e8ge02nl68vcjbpaut2y,"serie-corrigee-de-revision-math-probabilites-bac-toutes-sect-gb0osg","Série Corrigée de Révision - Math - Probabilites - Bac Toutes Sections (2015-2016)","cuid-suffix"
cmr8v0v0m04u3ezxrh4emt6vw,"devoir-de-contrle-n1-lyce-pilote-sciences-physiques-2me-math-swuo61","Devoir de Contrôle N°1 Lycée pilote - Sciences physiques - 2ème Mathématiques (2022-2023)","cuid-suffix"
cmr98qtm903kp68vcngfmrp7w,"serie-corrigee-de-revision-concours-math-fonction-exponentie-ug9lav","Série Corrigée de Révision concours - Math Fonction exponentielle - Bac Toutes Sections (2014-2015)","cuid-suffix"
cmr962wo9002axgtbscul7amy,"tests-d-tr9zj7","Tests d","cuid-suffix"
cmqu2mtlq01qxq2n34jjoaqts,"devoir-de-contrle-n3-math-9me-2013-2014-ZkOfCm","Devoir de Contrôle N°3 - Math - 9ème (2013-2014)","cuid-suffix"
cmqu1ym1n0056q2n36eamvar6,"devoir-de-contrle-n1-anglais-7me-2016-2017-K1xraA","Devoir de Contrôle N°1 - Anglais - 7ème (2016-2017)","cuid-suffix"
cmr9a4mlv088268vc60nrgcgq,"serie-dexercices-n3-physique-chimie-oxydoreduction-champ-ele-v0ndv8","Série d'exercices N°3 - Physique-Chimie - Oxydoréduction, Champ électrique, Champ magnétique - 3ème Sciences exp (2014-2015)","cuid-suffix"
cmr99l5ik06he68vc3jyvluhj,"devoir-de-synthse-n1-physique-chimie-3me-technique-2010-2011-qtshpx","Devoir de Synthèse N°1 - Physique-Chimie - 3ème Technique (2010-2011)","cuid-suffix|stripped-accents"
cmqu2ppzc01yzq2n37v543fto,"devoir-de-contrle-n1-sciences-physiques-8me-2010-2011-7lIGM6","Devoir de Contrôle N°1 - sciences physiques - 8ème (2010-2011)","cuid-suffix"
cmr997icc012hhdy974x100h5,"serie-dexercices-n5-lycee-pilote-avec-correction-sciences-ph-bay0ep","Série d'exercices N°5 Lycée pilote Avec correction - Sciences physiques - Oscillations mécaniques forcées - Bac Mathématiques (2019-2020)","cuid-suffix"
cmqteechc00wq142lrvc361cn,"devoir-de-synthse-n1-technologie-7me-2015-2016-O9WsnA","Devoir de Synthèse N°1 - Technologie - 7ème (2015-2016)","cuid-suffix|stripped-accents"
cmqtrwj0n01fnnmd1wur3bgs3,"serie-dexercices-n1-math-8eme-2015-2016-e2ZAi8","Série d'exercices N°1 - Math - 8ème (2015-2016)","cuid-suffix"
cmr99khan06e668vc07kfnvm4,"devoir-de-synthse-n3-sciences-physiques-3me-sciences-exp-201-awd_jm","Devoir de Synthèse N°3 - Sciences physiques - 3ème Sciences exp (2010-2011)","stripped-accents"
cmr9a4w76089668vcy7jt1pll,"serie-dexercices-chimie-acide-base-3eme-sciences-exp-2013-20-qdmj2l","Série d'exercices - Chimie Acide Base - 3ème Sciences exp (2013-2014)","cuid-suffix"
cmr8vcqs100rjq4p0ilvk5kk3,"serie-dexercices-n1-sciences-physiques-bac-sciences-exp-2012-whrinb","Série d'exercices N°1 - Sciences physiques - Bac Sciences exp (2012-2013)","cuid-suffix"
cmqtrizey008jnmd1acpk3gfu,"devoir-de-contrle-n1-collge-pilote-anglais-7me-2020-2021-moLYWT","Devoir de Contrôle N°1 Collège pilote - Anglais - 7ème (2020-2021)","cuid-suffix"
cmqtrvdov01bwnmd1gd2q7s1l,"devoir-de-synthse-n1-franais-7me-2015-2016-byr0nv","Devoir de Synthèse N°1 - Français - 7ème (2015-2016)","cuid-suffix|stripped-accents"
cmr99ve3q07g268vcn888tojz,"devoir-de-controle-n2-avec-correction-sciences-physiques-bac-ubjflz","Devoir de Contrôle N°2 Avec correction- Sciences physiques - Bac Sciences exp (2015-2016)","cuid-suffix"
cmqxj0f30004vfxx2v7c8y5ns,"التناسب-الث8امنة-اساسي-الاعدادية-النموذجية-بضفاف-البحيرة-الاستاذ-فوزي-الغربي-5k5rsc","التناسب - الث8امنة أساسي - الإعدادية النموذجية بضفاف البحيرة الأستاذ فوزي الغربي","cuid-suffix|too-long"
cmqtrq24r00uunmd11c5j9k7g,"devoir-de-contrle-n1-collge-pilote-franais-9me-2013-2014-eEFdTa","Devoir de Contrôle N°1 Collège pilote - Français - 9ème (2013-2014)","cuid-suffix"
cmqxj98kr014pfxx277w4ikd2,"فرض-مراقبة-عدد-1-تاريخ-8-اساسي-2012-2011-الاستاذة-شهناز-الماجري-YLAYIi","فرض مراقبة عدد 1 - تاريخ - 8 أساسي (2012-2011) الاستاذة شهناز الماجري","cuid-suffix"
